year,city,metric,cat1,cat2,table,value
2018,久米島町,capacity,city_hotel_medium,,hotel_breakdown,0
2018,久米島町,capacity,city_hotel_small,,hotel_breakdown,0
2018,久米島町,capacity,resort_hotel_large,,hotel_breakdown,400
2018,久米島町,capacity,resort_hotel_medium,,hotel_breakdown,488
2018,久米島町,capacity,resort_hotel_small,,hotel_breakdown,0
2018,久米島町,capacity,ryokan_large,,hotel_breakdown,0
2018,久米島町,capacity,ryokan_medium,,hotel_breakdown,0
2018,久米島町,capacity,ryokan_small,,hotel_breakdown,0
2018,久米島町,capacity,total,,hotel_breakdown,1102
2018,久米島町,facilities,business_hotel_large,,hotel_breakdown,0
2018,久米島町,facilities,business_hotel_medium,,hotel_breakdown,2
2018,久米島町,facilities,business_hotel_small,,hotel_breakdown,0
2018,久米島町,facilities,city_hotel_large,,hotel_breakdown,0
2018,久米島町,facilities,city_hotel_medium,,hotel_breakdown,0
2018,久米島町,facilities,city_hotel_small,,hotel_breakdown,0
2018,久米島町,facilities,resort_hotel_large,,hotel_breakdown,1
2018,久米島町,facilities,resort_hotel_medium,,hotel_breakdown,2
2018,久米島町,facilities,resort_hotel_small,,hotel_breakdown,0
2018,久米島町,facilities,ryokan_large,,hotel_breakdown,0
2018,久米島町,facilities,ryokan_medium,,hotel_breakdown,0
2018,久米島町,facilities,ryokan_small,,hotel_breakdown,0
2018,久米島町,facilities,total,,hotel_breakdown,5
2018,久米島町,rooms,business_hotel_large,,hotel_breakdown,0
2018,久米島町,rooms,business_hotel_medium,,hotel_breakdown,82
2018,久米島町,rooms,business_hotel_small,,hotel_breakdown,0
2018,久米島町,rooms,city_hotel_large,,hotel_breakdown,0
2018,久米島町,rooms,city_hotel_medium,,hotel_breakdown,0
2018,久米島町,rooms,city_hotel_small,,hotel_breakdown,0
2018,久米島町,rooms,resort_hotel_large,,hotel_breakdown,200
2018,久米島町,rooms,resort_hotel_medium,,hotel_breakdown,164
2018,久米島町,rooms,resort_hotel_small,,hotel_breakdown,0
2018,久米島町,rooms,ryokan_large,,hotel_breakdown,0
2018,久米島町,rooms,ryokan_medium,,hotel_breakdown,0
2018,久米島町,rooms,ryokan_small,,hotel_breakdown,0
2018,久米島町,rooms,total,,hotel_breakdown,446
2018,今帰仁村,capacity,business_hotel_large,,hotel_breakdown,0
2018,今帰仁村,capacity,business_hotel_medium,,hotel_breakdown,0
2018,今帰仁村,capacity,business_hotel_small,,hotel_breakdown,68
2018,今帰仁村,capacity,city_hotel_large,,hotel_breakdown,0
2018,今帰仁村,capacity,city_hotel_medium,,hotel_breakdown,0
2018,今帰仁村,capacity,city_hotel_small,,hotel_breakdown,0
2018,今帰仁村,capacity,resort_hotel_large,,hotel_breakdown,0
2018,今帰仁村,capacity,resort_hotel_medium,,hotel_breakdown,441
2018,今帰仁村,capacity,resort_hotel_small,,hotel_breakdown,128
2018,今帰仁村,capacity,ryokan_large,,hotel_breakdown,0
2018,今帰仁村,capacity,ryokan_medium,,hotel_breakdown,120
2018,今帰仁村,capacity,ryokan_small,,hotel_breakdown,6
2018,今帰仁村,capacity,total,,hotel_breakdown,763
2018,今帰仁村,facilities,business_hotel_large,,hotel_breakdown,0
2018,今帰仁村,facilities,business_hotel_medium,,hotel_breakdown,0
2018,今帰仁村,facilities,business_hotel_small,,hotel_breakdown,3
2018,今帰仁村,facilities,city_hotel_large,,hotel_breakdown,0
2018,今帰仁村,facilities,city_hotel_medium,,hotel_breakdown,0
2018,今帰仁村,facilities,city_hotel_small,,hotel_breakdown,0
2018,今帰仁村,facilities,resort_hotel_large,,hotel_breakdown,0
2018,今帰仁村,facilities,resort_hotel_medium,,hotel_breakdown,2
2018,今帰仁村,facilities,resort_hotel_small,,hotel_breakdown,9
2018,今帰仁村,facilities,ryokan_large,,hotel_breakdown,0
2018,今帰仁村,facilities,ryokan_medium,,hotel_breakdown,1
2018,今帰仁村,facilities,ryokan_small,,hotel_breakdown,1
2018,今帰仁村,facilities,total,,hotel_breakdown,16
2018,今帰仁村,rooms,business_hotel_large,,hotel_breakdown,0
2018,今帰仁村,rooms,business_hotel_medium,,hotel_breakdown,0
2018,今帰仁村,rooms,business_hotel_small,,hotel_breakdown,25
2018,今帰仁村,rooms,city_hotel_large,,hotel_breakdown,0
2018,今帰仁村,rooms,city_hotel_medium,,hotel_breakdown,0
2018,今帰仁村,rooms,city_hotel_small,,hotel_breakdown,0
2018,今帰仁村,rooms,resort_hotel_large,,hotel_breakdown,0
2018,今帰仁村,rooms,resort_hotel_medium,,hotel_breakdown,136
2018,今帰仁村,rooms,resort_hotel_small,,hotel_breakdown,34
2018,今帰仁村,rooms,ryokan_large,,hotel_breakdown,0
2018,今帰仁村,rooms,ryokan_medium,,hotel_breakdown,18
2018,今帰仁村,rooms,ryokan_small,,hotel_breakdown,3
2018,今帰仁村,rooms,total,,hotel_breakdown,216
2018,伊平屋村,capacity,business_hotel_large,,hotel_breakdown,0
2018,伊平屋村,capacity,business_hotel_medium,,hotel_breakdown,0
2018,伊平屋村,capacity,business_hotel_small,,hotel_breakdown,49
2018,伊平屋村,capacity,city_hotel_large,,hotel_breakdown,0
2018,伊平屋村,capacity,city_hotel_medium,,hotel_breakdown,0
2018,伊平屋村,capacity,city_hotel_small,,hotel_breakdown,0
2018,伊平屋村,capacity,resort_hotel_large,,hotel_breakdown,0
2018,伊平屋村,capacity,resort_hotel_medium,,hotel_breakdown,0
2018,伊平屋村,capacity,resort_hotel_small,,hotel_breakdown,0
2018,伊平屋村,capacity,ryokan_large,,hotel_breakdown,0
2018,伊平屋村,capacity,ryokan_medium,,hotel_breakdown,0
2018,伊平屋村,capacity,ryokan_small,,hotel_breakdown,0
2018,伊平屋村,capacity,total,,hotel_breakdown,49
2018,伊平屋村,facilities,business_hotel_large,,hotel_breakdown,0
2018,伊平屋村,facilities,business_hotel_medium,,hotel_breakdown,0
2018,伊平屋村,facilities,business_hotel_small,,hotel_breakdown,1
2018,伊平屋村,facilities,city_hotel_large,,hotel_breakdown,0
2018,伊平屋村,facilities,city_hotel_medium,,hotel_breakdown,0
2018,伊平屋村,facilities,city_hotel_small,,hotel_breakdown,0
2018,伊平屋村,facilities,resort_hotel_large,,hotel_breakdown,0
2018,伊平屋村,facilities,resort_hotel_medium,,hotel_breakdown,0
2018,伊平屋村,facilities,resort_hotel_small,,hotel_breakdown,0
2018,伊平屋村,facilities,ryokan_large,,hotel_breakdown,0
2018,伊平屋村,facilities,ryokan_medium,,hotel_breakdown,0
2018,伊平屋村,facilities,ryokan_small,,hotel_breakdown,0
2018,伊平屋村,facilities,total,,hotel_breakdown,1
2018,伊平屋村,rooms,business_hotel_large,,hotel_breakdown,0
2018,伊平屋村,rooms,business_hotel_medium,,hotel_breakdown,0
2018,伊平屋村,rooms,business_hotel_small,,hotel_breakdown,20
2018,伊平屋村,rooms,city_hotel_large,,hotel_breakdown,0
2018,伊平屋村,rooms,city_hotel_medium,,hotel_breakdown,0
2018,伊平屋村,rooms,city_hotel_small,,hotel_breakdown,0
2018,伊平屋村,rooms,resort_hotel_large,,hotel_breakdown,0
2018,伊平屋村,rooms,resort_hotel_medium,,hotel_breakdown,0
2018,伊平屋村,rooms,resort_hotel_small,,hotel_breakdown,0
2018,伊平屋村,rooms,ryokan_large,,hotel_breakdown,0
2018,伊平屋村,rooms,ryokan_medium,,hotel_breakdown,0
2018,伊平屋村,rooms,ryokan_small,,hotel_breakdown,0
2018,伊平屋村,rooms,total,,hotel_breakdown,20
2018,伊是名村,capacity,business_hotel_large,,hotel_breakdown,0
2018,伊是名村,capacity,business_hotel_medium,,hotel_breakdown,0
2018,伊是名村,capacity,business_hotel_small,,hotel_breakdown,0
2018,伊是名村,capacity,city_hotel_large,,hotel_breakdown,0
2018,伊是名村,capacity,city_hotel_medium,,hotel_breakdown,0
2018,伊是名村,capacity,city_hotel_small,,hotel_breakdown,0
2018,伊是名村,capacity,resort_hotel_large,,hotel_breakdown,0
2018,伊是名村,capacity,resort_hotel_medium,,hotel_breakdown,0
2018,伊是名村,capacity,resort_hotel_small,,hotel_breakdown,0
2018,伊是名村,capacity,ryokan_large,,hotel_breakdown,0
2018,伊是名村,capacity,ryokan_medium,,hotel_breakdown,0
2018,伊是名村,capacity,ryokan_small,,hotel_breakdown,106
2018,伊是名村,capacity,total,,hotel_breakdown,106
2018,伊是名村,facilities,business_hotel_large,,hotel_breakdown,0
2018,伊是名村,facilities,business_hotel_medium,,hotel_breakdown,0
2018,伊是名村,facilities,business_hotel_small,,hotel_breakdown,0
2018,伊是名村,facilities,city_hotel_large,,hotel_breakdown,0
2018,伊是名村,facilities,city_hotel_medium,,hotel_breakdown,0
2018,伊是名村,facilities,city_hotel_small,,hotel_breakdown,0
2018,伊是名村,facilities,resort_hotel_large,,hotel_breakdown,0
2018,伊是名村,facilities,resort_hotel_medium,,hotel_breakdown,0
2018,伊是名村,facilities,resort_hotel_small,,hotel_breakdown,0
2018,伊是名村,facilities,ryokan_large,,hotel_breakdown,0
2018,伊是名村,facilities,ryokan_medium,,hotel_breakdown,0
2018,伊是名村,facilities,ryokan_small,,hotel_breakdown,3
2018,伊是名村,facilities,total,,hotel_breakdown,3
2018,伊是名村,rooms,business_hotel_large,,hotel_breakdown,0
2018,伊是名村,rooms,business_hotel_medium,,hotel_breakdown,0
2018,伊是名村,rooms,business_hotel_small,,hotel_breakdown,0
2018,伊是名村,rooms,city_hotel_large,,hotel_breakdown,0
2018,伊是名村,rooms,city_hotel_medium,,hotel_breakdown,0
2018,伊是名村,rooms,city_hotel_small,,hotel_breakdown,0
2018,伊是名村,rooms,resort_hotel_large,,hotel_breakdown,0
2018,伊是名村,rooms,resort_hotel_medium,,hotel_breakdown,0
2018,伊是名村,rooms,resort_hotel_small,,hotel_breakdown,0
2018,伊是名村,rooms,ryokan_large,,hotel_breakdown,0
2018,伊是名村,rooms,ryokan_medium,,hotel_breakdown,0
2018,伊是名村,rooms,ryokan_small,,hotel_breakdown,39
2018,伊是名村,rooms,total,,hotel_breakdown,39
2018,伊江村,capacity,business_hotel_large,,hotel_breakdown,0
2018,伊江村,capacity,business_hotel_medium,,hotel_breakdown,0
2018,伊江村,capacity,business_hotel_small,,hotel_breakdown,158
2018,伊江村,capacity,city_hotel_large,,hotel_breakdown,0
2018,伊江村,capacity,city_hotel_medium,,hotel_breakdown,0
2018,伊江村,capacity,city_hotel_small,,hotel_breakdown,0
2018,伊江村,capacity,resort_hotel_large,,hotel_breakdown,0
2018,伊江村,capacity,resort_hotel_medium,,hotel_breakdown,116
2018,伊江村,capacity,resort_hotel_small,,hotel_breakdown,0
2018,伊江村,capacity,ryokan_large,,hotel_breakdown,0
2018,伊江村,capacity,ryokan_medium,,hotel_breakdown,0
2018,伊江村,capacity,ryokan_small,,hotel_breakdown,0
2018,伊江村,capacity,total,,hotel_breakdown,274
2018,伊江村,facilities,business_hotel_large,,hotel_breakdown,0
2018,伊江村,facilities,business_hotel_medium,,hotel_breakdown,0
2018,伊江村,facilities,business_hotel_small,,hotel_breakdown,4
2018,伊江村,facilities,city_hotel_large,,hotel_breakdown,0
2018,伊江村,facilities,city_hotel_medium,,hotel_breakdown,0
2018,伊江村,facilities,city_hotel_small,,hotel_breakdown,0
2018,伊江村,facilities,resort_hotel_large,,hotel_breakdown,0
2018,伊江村,facilities,resort_hotel_medium,,hotel_breakdown,1
2018,伊江村,facilities,resort_hotel_small,,hotel_breakdown,0
2018,伊江村,facilities,ryokan_large,,hotel_breakdown,0
2018,伊江村,facilities,ryokan_medium,,hotel_breakdown,0
