year,city,area,table,cat1,cat2,metric,value
2018,竹富町,八重山,accommodation_type,hotel_ryokan,,capacity,2602
2018,与那国町,八重山,accommodation_type,hotel_ryokan,,capacity,375
2018,八重山,未分類,accommodation_type,hotel_ryokan,,capacity,12175
2018,久米島町,離島,accommodation_type,hotel_ryokan,,capacity,1102
2018,渡嘉敷村,離島,accommodation_type,hotel_ryokan,,capacity,325
2018,座間味村,離島,accommodation_type,hotel_ryokan,,capacity,273
2018,粟国村,離島,accommodation_type,hotel_ryokan,,capacity,0
2018,渡名喜村,離島,accommodation_type,hotel_ryokan,,capacity,0
2018,南大東村,離島,accommodation_type,hotel_ryokan,,capacity,122
2018,北大東村,離島,accommodation_type,hotel_ryokan,,capacity,50
2018,伊江村,離島,accommodation_type,hotel_ryokan,,capacity,274
2018,伊平屋村,離島,accommodation_type,hotel_ryokan,,capacity,49
2018,伊是名村,離島,accommodation_type,hotel_ryokan,,capacity,106
2018,離島,未分類,accommodation_type,hotel_ryokan,,capacity,2301
2018,沖縄県,未分類,accommodation_type,hotel_ryokan,,capacity,100760
2018,那覇市,南部,accommodation_type,minshuku,,facilities,63
2018,糸満市,南部,accommodation_type,minshuku,,facilities,4
2018,豊見城市,南部,accommodation_type,minshuku,,facilities,7
2018,八重瀬町,南部,accommodation_type,minshuku,,facilities,1
2018,南城市,南部,accommodation_type,minshuku,,facilities,20
2018,与那原町,南部,accommodation_type,minshuku,,facilities,4
2018,南風原町,南部,accommodation_type,minshuku,,facilities,0
2018,南部,未分類,accommodation_type,minshuku,,facilities,99
2018,沖縄市,中部,accommodation_type,minshuku,,facilities,3
2018,宜野湾市,中部,accommodation_type,minshuku,,facilities,1
2018,浦添市,中部,accommodation_type,minshuku,,facilities,1
2018,うるま市,中部,accommodation_type,minshuku,,facilities,23
2018,読谷村,中部,accommodation_type,minshuku,,facilities,3
2018,嘉手納町,中部,accommodation_type,minshuku,,facilities,0
2018,北谷町,中部,accommodation_type,minshuku,,facilities,7
2018,北中城村,中部,accommodation_type,minshuku,,facilities,0
2018,中城村,中部,accommodation_type,minshuku,,facilities,0
2018,西原町,中部,accommodation_type,minshuku,,facilities,0
2018,中部,未分類,accommodation_type,minshuku,,facilities,38
2018,名護市,北部,accommodation_type,minshuku,,facilities,9
2018,国頭村,北部,accommodation_type,minshuku,,facilities,15
2018,大宜味村,北部,accommodation_type,minshuku,,facilities,7
2018,東村,北部,accommodation_type,minshuku,,facilities,26
2018,今帰仁村,北部,accommodation_type,minshuku,,facilities,20
2018,本部町,北部,accommodation_type,minshuku,,facilities,14
2018,恩納村,北部,accommodation_type,minshuku,,facilities,11
2018,宜野座村,北部,accommodation_type,minshuku,,facilities,2
2018,金武町,北部,accommodation_type,minshuku,,facilities,3
2018,北部,未分類,accommodation_type,minshuku,,facilities,107
2018,宮古島市,宮古,accommodation_type,minshuku,,facilities,38
2018,多良間村,宮古,accommodation_type,minshuku,,facilities,5
2018,宮古,未分類,accommodation_type,minshuku,,facilities,43
2018,石垣市,八重山,accommodation_type,minshuku,,facilities,60
2018,竹富町,八重山,accommodation_type,minshuku,,facilities,79
2018,与那国町,八重山,accommodation_type,minshuku,,facilities,12
2018,八重山,未分類,accommodation_type,minshuku,,facilities,151
2018,久米島町,離島,accommodation_type,minshuku,,facilities,19
2018,渡嘉敷村,離島,accommodation_type,minshuku,,facilities,15
2018,座間味村,離島,accommodation_type,minshuku,,facilities,56
2018,粟国村,離島,accommodation_type,minshuku,,facilities,7
2018,渡名喜村,離島,accommodation_type,minshuku,,facilities,4
2018,南大東村,離島,accommodation_type,minshuku,,facilities,2
2018,北大東村,離島,accommodation_type,minshuku,,facilities,1
2018,伊江村,離島,accommodation_type,minshuku,,facilities,9
2018,伊平屋村,離島,accommodation_type,minshuku,,facilities,7
2018,伊是名村,離島,accommodation_type,minshuku,,facilities,10
2018,離島,未分類,accommodation_type,minshuku,,facilities,130
2018,沖縄県,未分類,accommodation_type,minshuku,,facilities,568
2018,那覇市,南部,accommodation_type,minshuku,,rooms,334
2018,糸満市,南部,accommodation_type,minshuku,,rooms,14
2018,豊見城市,南部,accommodation_type,minshuku,,rooms,14
2018,八重瀬町,南部,accommodation_type,minshuku,,rooms,1
2018,南城市,南部,accommodation_type,minshuku,,rooms,55
2018,与那原町,南部,accommodation_type,minshuku,,rooms,5
2018,南風原町,南部,accommodation_type,minshuku,,rooms,0
2018,南部,未分類,accommodation_type,minshuku,,rooms,423
2018,沖縄市,中部,accommodation_type,minshuku,,rooms,29
2018,宜野湾市,中部,accommodation_type,minshuku,,rooms,1
2018,浦添市,中部,accommodation_type,minshuku,,rooms,1
2018,うるま市,中部,accommodation_type,minshuku,,rooms,130
2018,読谷村,中部,accommodation_type,minshuku,,rooms,13
2018,嘉手納町,中部,accommodation_type,minshuku,,rooms,0
2018,北谷町,中部,accommodation_type,minshuku,,rooms,14
2018,北中城村,中部,accommodation_type,minshuku,,rooms,0
2018,中城村,中部,accommodation_type,minshuku,,rooms,0
2018,西原町,中部,accommodation_type,minshuku,,rooms,0
2018,中部,未分類,accommodation_type,minshuku,,rooms,188
2018,名護市,北部,accommodation_type,minshuku,,rooms,41
2018,国頭村,北部,accommodation_type,minshuku,,rooms,52
2018,大宜味村,北部,accommodation_type,minshuku,,rooms,16
2018,東村,北部,accommodation_type,minshuku,,rooms,42
2018,今帰仁村,北部,accommodation_type,minshuku,,rooms,64
2018,本部町,北部,accommodation_type,minshuku,,rooms,83
2018,恩納村,北部,accommodation_type,minshuku,,rooms,57
2018,宜野座村,北部,accommodation_type,minshuku,,rooms,6
2018,金武町,北部,accommodation_type,minshuku,,rooms,32
2018,北部,未分類,accommodation_type,minshuku,,rooms,393
2018,宮古島市,宮古,accommodation_type,minshuku,,rooms,186
2018,多良間村,宮古,accommodation_type,minshuku,,rooms,45
2018,宮古,未分類,accommodation_type,minshuku,,rooms,231
2018,石垣市,八重山,accommodation_type,minshuku,,rooms,363
2018,竹富町,八重山,accommodation_type,minshuku,,rooms,521
2018,与那国町,八重山,accommodation_type,minshuku,,rooms,121
2018,八重山,未分類,accommodation_type,minshuku,,rooms,1005
2018,久米島町,離島,accommodation_type,minshuku,,rooms,165
2018,渡嘉敷村,離島,accommodation_type,minshuku,,rooms,130
2018,座間味村,離島,accommodation_type,minshuku,,rooms,348
2018,粟国村,離島,accommodation_type,minshuku,,rooms,58
2018,渡名喜村,離島,accommodation_type,minshuku,,rooms,22
2018,南大東村,離島,accommodation_type,minshuku,,rooms,15
2018,北大東村,離島,accommodation_type,minshuku,,rooms,22
2018,伊江村,離島,accommodation_type,minshuku,,rooms,84
2018,伊平屋村,離島,accommodation_type,minshuku,,rooms,66
2018,伊是名村,離島,accommodation_type,minshuku,,rooms,97
2018,離島,未分類,accommodation_type,minshuku,,rooms,1007
2018,沖縄県,未分類,accommodation_type,minshuku,,rooms,3247
2018,那覇市,南部,accommodation_type,minshuku,,capacity,705
2018,糸満市,南部,accommodation_type,minshuku,,capacity,41
2018,豊見城市,南部,accommodation_type,minshuku,,capacity,41
2018,八重瀬町,南部,accommodation_type,minshuku,,capacity,6
2018,南城市,南部,accommodation_type,minshuku,,capacity,162
2018,与那原町,南部,accommodation_type,minshuku,,capacity,18
2018,南風原町,南部,accommodation_type,minshuku,,capacity,0
2018,南部,未分類,accommodation_type,minshuku,,capacity,973
2018,沖縄市,中部,accommodation_type,minshuku,,capacity,53
2018,宜野湾市,中部,accommodation_type,minshuku,,capacity,5
2018,浦添市,中部,accommodation_type,minshuku,,capacity,6
2018,うるま市,中部,accommodation_type,minshuku,,capacity,438
2018,読谷村,中部,accommodation_type,minshuku,,capacity,38
2018,嘉手納町,中部,accommodation_type,minshuku,,capacity,0
2018,北谷町,中部,accommodation_type,minshuku,,capacity,46
2018,北中城村,中部,accommodation_type,minshuku,,capacity,0
2018,中城村,中部,accommodation_type,minshuku,,capacity,0
2018,西原町,中部,accommodation_type,minshuku,,capacity,0
2018,中部,未分類,accommodation_type,minshuku,,capacity,586
2018,名護市,北部,accommodation_type,minshuku,,capacity,128
2018,国頭村,北部,accommodation_type,minshuku,,capacity,147
2018,大宜味村,北部,accommodation_type,minshuku,,capacity,46
2018,東村,北部,accommodation_type,minshuku,,capacity,194
2018,今帰仁村,北部,accommodation_type,minshuku,,capacity,186
2018,本部町,北部,accommodation_type,minshuku,,capacity,279
2018,恩納村,北部,accommodation_type,minshuku,,capacity,170
2018,宜野座村,北部,accommodation_type,minshuku,,capacity,16
2018,金武町,北部,accommodation_type,minshuku,,capacity,74
2018,北部,未分類,accommodation_type,minshuku,,capacity,1240
2018,宮古島市,宮古,accommodation_type,minshuku,,capacity,531
2018,多良間村,宮古,accommodation_type,minshuku,,capacity,100
2018,宮古,未分類,accommodation_type,minshuku,,capacity,631
2018,石垣市,八重山,accommodation_type,minshuku,,capacity,981
2018,竹富町,八重山,accommodation_type,minshuku,,capacity,1274
2018,与那国町,八重山,accommodation_type,minshuku,,capacity,305
2018,八重山,未分類,accommodation_type,minshuku,,capacity,2560
2018,久米島町,離島,accommodation_type,minshuku,,capacity,400
2018,渡嘉敷村,離島,accommodation_type,minshuku,,capacity,371
2018,座間味村,離島,accommodation_type,minshuku,,capacity,1072
2018,粟国村,離島,accommodation_type,minshuku,,capacity,180
2018,渡名喜村,離島,accommodation_type,minshuku,,capacity,52
2018,南大東村,離島,accommodation_type,minshuku,,capacity,32
2018,北大東村,離島,accommodation_type,minshuku,,capacity,50
2018,伊江村,離島,accommodation_type,minshuku,,capacity,183
2018,伊平屋村,離島,accommodation_type,minshuku,,capacity,199
2018,伊是名村,離島,accommodation_type,minshuku,,capacity,260
2018,離島,未分類,accommodation_type,minshuku,,capacity,2799
2018,沖縄県,未分類,accommodation_type,minshuku,,capacity,8789
2018,那覇市,南部,accommodation_type,pension_villa,,facilities,12
2018,糸満市,南部,accommodation_type,pension_villa,,facilities,4
2018,豊見城市,南部,accommodation_type,pension_villa,,facilities,1
2018,八重瀬町,南部,accommodation_type,pension_villa,,facilities,2
2018,南城市,南部,accommodation_type,pension_villa,,facilities,16
2018,与那原町,南部,accommodation_type,pension_villa,,facilities,2
2018,南風原町,南部,accommodation_type,pension_villa,,facilities,0
2018,南部,未分類,accommodation_type,pension_villa,,facilities,37
2018,沖縄市,中部,accommodation_type,pension_villa,,facilities,12
2018,宜野湾市,中部,accommodation_type,pension_villa,,facilities,2
2018,浦添市,中部,accommodation_type,pension_villa,,facilities,12
2018,うるま市,中部,accommodation_type,pension_villa,,facilities,30
2018,読谷村,中部,accommodation_type,pension_villa,,facilities,17
2018,嘉手納町,中部,accommodation_type,pension_villa,,facilities,0
2018,北谷町,中部,accommodation_type,pension_villa,,facilities,48
2018,北中城村,中部,accommodation_type,pension_villa,,facilities,3
2018,中城村,中部,accommodation_type,pension_villa,,facilities,0
2018,西原町,中部,accommodation_type,pension_villa,,facilities,0
2018,中部,未分類,accommodation_type,pension_villa,,facilities,124
2018,名護市,北部,accommodation_type,pension_villa,,facilities,20
2018,国頭村,北部,accommodation_type,pension_villa,,facilities,9
2018,大宜味村,北部,accommodation_type,pension_villa,,facilities,13
2018,東村,北部,accommodation_type,pension_villa,,facilities,5
2018,今帰仁村,北部,accommodation_type,pension_villa,,facilities,79
2018,本部町,北部,accommodation_type,pension_villa,,facilities,176
2018,恩納村,北部,accommodation_type,pension_villa,,facilities,88
2018,宜野座村,北部,accommodation_type,pension_villa,,facilities,20
2018,金武町,北部,accommodation_type,pension_villa,,facilities,16
2018,北部,未分類,accommodation_type,pension_villa,,facilities,426
2018,宮古島市,宮古,accommodation_type,pension_villa,,facilities,97
2018,多良間村,宮古,accommodation_type,pension_villa,,facilities,1
2018,宮古,未分類,accommodation_type,pension_villa,,facilities,98
2018,石垣市,八重山,accommodation_type,pension_villa,,facilities,96
2018,竹富町,八重山,accommodation_type,pension_villa,,facilities,37
2018,与那国町,八重山,accommodation_type,pension_villa,,facilities,4
2018,八重山,未分類,accommodation_type,pension_villa,,facilities,137
2018,久米島町,離島,accommodation_type,pension_villa,,facilities,3
2018,渡嘉敷村,離島,accommodation_type,pension_villa,,facilities,7
2018,座間味村,離島,accommodation_type,pension_villa,,facilities,7
2018,粟国村,離島,accommodation_type,pension_villa,,facilities,2
2018,渡名喜村,離島,accommodation_type,pension_villa,,facilities,6
2018,南大東村,離島,accommodation_type,pension_villa,,facilities,1
2018,北大東村,離島,accommodation_type,pension_villa,,facilities,0
2018,伊江村,離島,accommodation_type,pension_villa,,facilities,4
2018,伊平屋村,離島,accommodation_type,pension_villa,,facilities,0
2018,伊是名村,離島,accommodation_type,pension_villa,,facilities,3
2018,離島,未分類,accommodation_type,pension_villa,,facilities,33
2018,沖縄県,未分類,accommodation_type,pension_villa,,facilities,855
2018,那覇市,南部,accommodation_type,pension_villa,,rooms,54
2018,糸満市,南部,accommodation_type,pension_villa,,rooms,7
2018,豊見城市,南部,accommodation_type,pension_villa,,rooms,5
2018,八重瀬町,南部,accommodation_type,pension_villa,,rooms,4
2018,南城市,南部,accommodation_type,pension_villa,,rooms,50
2018,与那原町,南部,accommodation_type,pension_villa,,rooms,5
2018,南風原町,南部,accommodation_type,pension_villa,,rooms,0
2018,南部,未分類,accommodation_type,pension_villa,,rooms,125
2018,沖縄市,中部,accommodation_type,pension_villa,,rooms,23
2018,宜野湾市,中部,accommodation_type,pension_villa,,rooms,5
2018,浦添市,中部,accommodation_type,pension_villa,,rooms,18
2018,うるま市,中部,accommodation_type,pension_villa,,rooms,54
2018,読谷村,中部,accommodation_type,pension_villa,,rooms,51
2018,嘉手納町,中部,accommodation_type,pension_villa,,rooms,0
2018,北谷町,中部,accommodation_type,pension_villa,,rooms,178
2018,北中城村,中部,accommodation_type,pension_villa,,rooms,8
2018,中城村,中部,accommodation_type,pension_villa,,rooms,0
2018,西原町,中部,accommodation_type,pension_villa,,rooms,0
2018,中部,未分類,accommodation_type,pension_villa,,rooms,337
2018,名護市,北部,accommodation_type,pension_villa,,rooms,107
2018,国頭村,北部,accommodation_type,pension_villa,,rooms,19
2018,大宜味村,北部,accommodation_type,pension_villa,,rooms,21
2018,東村,北部,accommodation_type,pension_villa,,rooms,19
2018,今帰仁村,北部,accommodation_type,pension_villa,,rooms,240
2018,本部町,北部,accommodation_type,pension_villa,,rooms,349
2018,恩納村,北部,accommodation_type,pension_villa,,rooms,371
2018,宜野座村,北部,accommodation_type,pension_villa,,rooms,56
2018,金武町,北部,accommodation_type,pension_villa,,rooms,60
2018,北部,未分類,accommodation_type,pension_villa,,rooms,1242
2018,宮古島市,宮古,accommodation_type,pension_villa,,rooms,319
2018,多良間村,宮古,accommodation_type,pension_villa,,rooms,1
2018,宮古,未分類,accommodation_type,pension_villa,,rooms,320
2018,石垣市,八重山,accommodation_type,pension_villa,,rooms,352
2018,竹富町,八重山,accommodation_type,pension_villa,,rooms,179
2018,与那国町,八重山,accommodation_type,pension_villa,,rooms,23
2018,八重山,未分類,accommodation_type,pension_villa,,rooms,554
2018,久米島町,離島,accommodation_type,pension_villa,,rooms,8
2018,渡嘉敷村,離島,accommodation_type,pension_villa,,rooms,55
2018,座間味村,離島,accommodation_type,pension_villa,,rooms,73
2018,粟国村,離島,accommodation_type,pension_villa,,rooms,19
2018,渡名喜村,離島,accommodation_type,pension_villa,,rooms,11
2018,南大東村,離島,accommodation_type,pension_villa,,rooms,7
2018,北大東村,離島,accommodation_type,pension_villa,,rooms,0
2018,伊江村,離島,accommodation_type,pension_villa,,rooms,9
2018,伊平屋村,離島,accommodation_type,pension_villa,,rooms,0
2018,伊是名村,離島,accommodation_type,pension_villa,,rooms,7
2018,離島,未分類,accommodation_type,pension_villa,,rooms,189
2018,沖縄県,未分類,accommodation_type,pension_villa,,rooms,2767
2018,那覇市,南部,accommodation_type,pension_villa,,capacity,158
2018,糸満市,南部,accommodation_type,pension_villa,,capacity,32
2018,豊見城市,南部,accommodation_type,pension_villa,,capacity,10
2018,八重瀬町,南部,accommodation_type,pension_villa,,capacity,15
2018,南城市,南部,accommodation_type,pension_villa,,capacity,175
2018,与那原町,南部,accommodation_type,pension_villa,,capacity,14
2018,南風原町,南部,accommodation_type,pension_villa,,capacity,0
2018,南部,未分類,accommodation_type,pension_villa,,capacity,404
2018,沖縄市,中部,accommodation_type,pension_villa,,capacity,165
2018,宜野湾市,中部,accommodation_type,pension_villa,,capacity,12
2018,浦添市,中部,accommodation_type,pension_villa,,capacity,79
2018,うるま市,中部,accommodation_type,pension_villa,,capacity,273
2018,読谷村,中部,accommodation_type,pension_villa,,capacity,215
2018,嘉手納町,中部,accommodation_type,pension_villa,,capacity,0
2018,北谷町,中部,accommodation_type,pension_villa,,capacity,592
2018,北中城村,中部,accommodation_type,pension_villa,,capacity,18
2018,中城村,中部,accommodation_type,pension_villa,,capacity,0
2018,西原町,中部,accommodation_type,pension_villa,,capacity,0
2018,中部,未分類,accommodation_type,pension_villa,,capacity,1354
2018,名護市,北部,accommodation_type,pension_villa,,capacity,523
2018,国頭村,北部,accommodation_type,pension_villa,,capacity,81
2018,大宜味村,北部,accommodation_type,pension_villa,,capacity,89
2018,東村,北部,accommodation_type,pension_villa,,capacity,64
2018,今帰仁村,北部,accommodation_type,pension_villa,,capacity,900
2018,本部町,北部,accommodation_type,pension_villa,,capacity,1767
2018,恩納村,北部,accommodation_type,pension_villa,,capacity,1664
2018,宜野座村,北部,accommodation_type,pension_villa,,capacity,269
2018,金武町,北部,accommodation_type,pension_villa,,capacity,267
2018,北部,未分類,accommodation_type,pension_villa,,capacity,5624
2018,宮古島市,宮古,accommodation_type,pension_villa,,capacity,1118
2018,多良間村,宮古,accommodation_type,pension_villa,,capacity,5
2018,宮古,未分類,accommodation_type,pension_villa,,capacity,1123
2018,石垣市,八重山,accommodation_type,pension_villa,,capacity,886
2018,竹富町,八重山,accommodation_type,pension_villa,,capacity,490
2018,与那国町,八重山,accommodation_type,pension_villa,,capacity,54
2018,八重山,未分類,accommodation_type,pension_villa,,capacity,1430
2018,久米島町,離島,accommodation_type,pension_villa,,capacity,24
2018,渡嘉敷村,離島,accommodation_type,pension_villa,,capacity,161
2018,座間味村,離島,accommodation_type,pension_villa,,capacity,206
2018,粟国村,離島,accommodation_type,pension_villa,,capacity,70
2018,渡名喜村,離島,accommodation_type,pension_villa,,capacity,30
2018,南大東村,離島,accommodation_type,pension_villa,,capacity,14
2018,北大東村,離島,accommodation_type,pension_villa,,capacity,0
2018,伊江村,離島,accommodation_type,pension_villa,,capacity,34
2018,伊平屋村,離島,accommodation_type,pension_villa,,capacity,0
2018,伊是名村,離島,accommodation_type,pension_villa,,capacity,38
2018,離島,未分類,accommodation_type,pension_villa,,capacity,577
2018,沖縄県,未分類,accommodation_type,pension_villa,,capacity,10512
2018,那覇市,南部,accommodation_type,dormitory_guesthouse,,facilities,73
2018,糸満市,南部,accommodation_type,dormitory_guesthouse,,facilities,0
2018,豊見城市,南部,accommodation_type,dormitory_guesthouse,,facilities,0
2018,八重瀬町,南部,accommodation_type,dormitory_guesthouse,,facilities,3
2018,南城市,南部,accommodation_type,dormitory_guesthouse,,facilities,0
2018,与那原町,南部,accommodation_type,dormitory_guesthouse,,facilities,2
2018,南風原町,南部,accommodation_type,dormitory_guesthouse,,facilities,3
2018,南部,未分類,accommodation_type,dormitory_guesthouse,,facilities,81
2018,沖縄市,中部,accommodation_type,dormitory_guesthouse,,facilities,15
2018,宜野湾市,中部,accommodation_type,dormitory_guesthouse,,facilities,10
2018,浦添市,中部,accommodation_type,dormitory_guesthouse,,facilities,1
2018,うるま市,中部,accommodation_type,dormitory_guesthouse,,facilities,16
2018,読谷村,中部,accommodation_type,dormitory_guesthouse,,facilities,42
2018,嘉手納町,中部,accommodation_type,dormitory_guesthouse,,facilities,6
2018,北谷町,中部,accommodation_type,dormitory_guesthouse,,facilities,12
2018,北中城村,中部,accommodation_type,dormitory_guesthouse,,facilities,0
2018,中城村,中部,accommodation_type,dormitory_guesthouse,,facilities,0
2018,西原町,中部,accommodation_type,dormitory_guesthouse,,facilities,1
2018,中部,未分類,accommodation_type,dormitory_guesthouse,,facilities,103
2018,名護市,北部,accommodation_type,dormitory_guesthouse,,facilities,4
2018,国頭村,北部,accommodation_type,dormitory_guesthouse,,facilities,1
2018,大宜味村,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2018,東村,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2018,今帰仁村,北部,accommodation_type,dormitory_guesthouse,,facilities,14
2018,本部町,北部,accommodation_type,dormitory_guesthouse,,facilities,17
2018,恩納村,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2018,宜野座村,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2018,金武町,北部,accommodation_type,dormitory_guesthouse,,facilities,1
2018,北部,未分類,accommodation_type,dormitory_guesthouse,,facilities,37
2018,宮古島市,宮古,accommodation_type,dormitory_guesthouse,,facilities,45
2018,多良間村,宮古,accommodation_type,dormitory_guesthouse,,facilities,7
2018,宮古,未分類,accommodation_type,dormitory_guesthouse,,facilities,52
2018,石垣市,八重山,accommodation_type,dormitory_guesthouse,,facilities,57
2018,竹富町,八重山,accommodation_type,dormitory_guesthouse,,facilities,17
2018,与那国町,八重山,accommodation_type,dormitory_guesthouse,,facilities,3
2018,八重山,未分類,accommodation_type,dormitory_guesthouse,,facilities,77
2018,久米島町,離島,accommodation_type,dormitory_guesthouse,,facilities,3
2018,渡嘉敷村,離島,accommodation_type,dormitory_guesthouse,,facilities,5
2018,座間味村,離島,accommodation_type,dormitory_guesthouse,,facilities,1
2018,粟国村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2018,渡名喜村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2018,南大東村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2018,北大東村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2018,伊江村,離島,accommodation_type,dormitory_guesthouse,,facilities,1
2018,伊平屋村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2018,伊是名村,離島,accommodation_type,dormitory_guesthouse,,facilities,1
2018,離島,未分類,accommodation_type,dormitory_guesthouse,,facilities,11
2018,沖縄県,未分類,accommodation_type,dormitory_guesthouse,,facilities,361
2018,那覇市,南部,accommodation_type,dormitory_guesthouse,,rooms,1050
2018,糸満市,南部,accommodation_type,dormitory_guesthouse,,rooms,0
2018,豊見城市,南部,accommodation_type,dormitory_guesthouse,,rooms,0
2018,八重瀬町,南部,accommodation_type,dormitory_guesthouse,,rooms,11
2018,南城市,南部,accommodation_type,dormitory_guesthouse,,rooms,0
2018,与那原町,南部,accommodation_type,dormitory_guesthouse,,rooms,9
2018,南風原町,南部,accommodation_type,dormitory_guesthouse,,rooms,7
2018,南部,未分類,accommodation_type,dormitory_guesthouse,,rooms,1077
2018,沖縄市,中部,accommodation_type,dormitory_guesthouse,,rooms,51
2018,宜野湾市,中部,accommodation_type,dormitory_guesthouse,,rooms,17
2018,浦添市,中部,accommodation_type,dormitory_guesthouse,,rooms,1
2018,うるま市,中部,accommodation_type,dormitory_guesthouse,,rooms,53
2018,読谷村,中部,accommodation_type,dormitory_guesthouse,,rooms,122
2018,嘉手納町,中部,accommodation_type,dormitory_guesthouse,,rooms,13
2018,北谷町,中部,accommodation_type,dormitory_guesthouse,,rooms,49
2018,北中城村,中部,accommodation_type,dormitory_guesthouse,,rooms,0
2018,中城村,中部,accommodation_type,dormitory_guesthouse,,rooms,0
2018,西原町,中部,accommodation_type,dormitory_guesthouse,,rooms,9
2018,中部,未分類,accommodation_type,dormitory_guesthouse,,rooms,315
2018,名護市,北部,accommodation_type,dormitory_guesthouse,,rooms,16
2018,国頭村,北部,accommodation_type,dormitory_guesthouse,,rooms,2
2018,大宜味村,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2018,東村,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2018,今帰仁村,北部,accommodation_type,dormitory_guesthouse,,rooms,65
2018,本部町,北部,accommodation_type,dormitory_guesthouse,,rooms,58
2018,恩納村,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2018,宜野座村,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2018,金武町,北部,accommodation_type,dormitory_guesthouse,,rooms,4
2018,北部,未分類,accommodation_type,dormitory_guesthouse,,rooms,145
2018,宮古島市,宮古,accommodation_type,dormitory_guesthouse,,rooms,216
2018,多良間村,宮古,accommodation_type,dormitory_guesthouse,,rooms,28
2018,宮古,未分類,accommodation_type,dormitory_guesthouse,,rooms,244
2018,石垣市,八重山,accommodation_type,dormitory_guesthouse,,rooms,302
2018,竹富町,八重山,accommodation_type,dormitory_guesthouse,,rooms,80
2018,与那国町,八重山,accommodation_type,dormitory_guesthouse,,rooms,7
2018,八重山,未分類,accommodation_type,dormitory_guesthouse,,rooms,389
2018,久米島町,離島,accommodation_type,dormitory_guesthouse,,rooms,9
2018,渡嘉敷村,離島,accommodation_type,dormitory_guesthouse,,rooms,20
2018,座間味村,離島,accommodation_type,dormitory_guesthouse,,rooms,2
2018,粟国村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2018,渡名喜村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2018,南大東村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2018,北大東村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2018,伊江村,離島,accommodation_type,dormitory_guesthouse,,rooms,3
2018,伊平屋村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2018,伊是名村,離島,accommodation_type,dormitory_guesthouse,,rooms,4
2018,離島,未分類,accommodation_type,dormitory_guesthouse,,rooms,38
2018,沖縄県,未分類,accommodation_type,dormitory_guesthouse,,rooms,2208
2018,那覇市,南部,accommodation_type,dormitory_guesthouse,,capacity,2418
2018,糸満市,南部,accommodation_type,dormitory_guesthouse,,capacity,0
2018,豊見城市,南部,accommodation_type,dormitory_guesthouse,,capacity,0
2018,八重瀬町,南部,accommodation_type,dormitory_guesthouse,,capacity,38
2018,南城市,南部,accommodation_type,dormitory_guesthouse,,capacity,0
2018,与那原町,南部,accommodation_type,dormitory_guesthouse,,capacity,23
2018,南風原町,南部,accommodation_type,dormitory_guesthouse,,capacity,18
2018,南部,未分類,accommodation_type,dormitory_guesthouse,,capacity,2497
2018,沖縄市,中部,accommodation_type,dormitory_guesthouse,,capacity,141
2018,宜野湾市,中部,accommodation_type,dormitory_guesthouse,,capacity,58
2018,浦添市,中部,accommodation_type,dormitory_guesthouse,,capacity,5
2018,うるま市,中部,accommodation_type,dormitory_guesthouse,,capacity,147
2018,読谷村,中部,accommodation_type,dormitory_guesthouse,,capacity,390
2018,嘉手納町,中部,accommodation_type,dormitory_guesthouse,,capacity,40
2018,北谷町,中部,accommodation_type,dormitory_guesthouse,,capacity,196
2018,北中城村,中部,accommodation_type,dormitory_guesthouse,,capacity,0
2018,中城村,中部,accommodation_type,dormitory_guesthouse,,capacity,0
2018,西原町,中部,accommodation_type,dormitory_guesthouse,,capacity,18
2018,中部,未分類,accommodation_type,dormitory_guesthouse,,capacity,995
2018,名護市,北部,accommodation_type,dormitory_guesthouse,,capacity,61
2018,国頭村,北部,accommodation_type,dormitory_guesthouse,,capacity,6
2018,大宜味村,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2018,東村,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2018,今帰仁村,北部,accommodation_type,dormitory_guesthouse,,capacity,180
2018,本部町,北部,accommodation_type,dormitory_guesthouse,,capacity,259
2018,恩納村,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2018,宜野座村,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2018,金武町,北部,accommodation_type,dormitory_guesthouse,,capacity,13
2018,北部,未分類,accommodation_type,dormitory_guesthouse,,capacity,519
